"id" "text" "screenname" "isretweet" "retweeted" "created"
"92" "537284309657600000" "RT @Oracle: How are #mobile purchases playing a role in #holidayshopping this year? [#STUDY] http://t.co/DgXZBDSFS4 http://t.co/LqxKeRxCWC" "Lichtenberg_C" TRUE FALSE 1416933536
"93" "537284220155330561" "RT @Oracle: How are #mobile purchases playing a role in #holidayshopping this year? [#STUDY] http://t.co/DgXZBDSFS4 http://t.co/LqxKeRxCWC" "yungh4x0r" TRUE FALSE 1416933515
"94" "537283950692302849" "RT @Oracle: How are #mobile purchases playing a role in #holidayshopping this year? [#STUDY] http://t.co/DgXZBDSFS4 http://t.co/LqxKeRxCWC" "unixgrl12" TRUE FALSE 1416933450
"95" "537283785080197121" "RT @Oracle: How are #mobile purchases playing a role in #holidayshopping this year? [#STUDY] http://t.co/DgXZBDSFS4 http://t.co/LqxKeRxCWC" "AvramovK" TRUE FALSE 1416933411
"96" "537283639550042112" "RT @Oracle: How are #mobile purchases playing a role in #holidayshopping this year? [#STUDY] http://t.co/DgXZBDSFS4 http://t.co/LqxKeRxCWC" "shivdhwaj" TRUE FALSE 1416933376
"97" "537283625046511616" "RT @Oracle: How are #mobile purchases playing a role in #holidayshopping this year? [#STUDY] http://t.co/DgXZBDSFS4 http://t.co/LqxKeRxCWC" "jmehtaj" TRUE FALSE 1416933373
"98" "537283611360509952" "RT @Oracle: How are #mobile purchases playing a role in #holidayshopping this year? [#STUDY] http://t.co/DgXZBDSFS4 http://t.co/LqxKeRxCWC" "sonyaya1" TRUE FALSE 1416933369
"99" "537283494192615424" "RT @Oracle: How are #mobile purchases playing a role in #holidayshopping this year? [#STUDY] http://t.co/DgXZBDSFS4 http://t.co/LqxKeRxCWC" "isymmetry_jobs" TRUE FALSE 1416933341
"100" "537283180722532353" "Cut @Oracle licensing costs with @Tegile all-flash storage http://t.co/eZSliRSxuU" "robcommins" FALSE FALSE 1416933267
"101" "537282331636031488" ".  @eloqua users: check out #cloudwords on the @oracle Partner Bridge page! http://t.co/MrhlYdit0n #globalization #contentmarketing #OMC" "cloudwordsinc" FALSE FALSE 1416933064
"102" "537280292386373632" "Don't miss #FinWebcast Dec 11 why @SoundCloud  chose @Oracle #ERP #Cloud to drive sustainable growth. http://t.co/kcfoIlxtvx" "Laurent_Ducros" FALSE FALSE 1416932578
"103" "537277923699335168" "@Oracle Big Quest To Win Marketing Cloud http://t.co/jFuvP7st8u via @forbes @SiliconANGLE" "Deano1739" FALSE FALSE 1416932013
"104" "537276433265999873" ".@Oracle continues investing in #JDEdwards EnterpriseOne, innovates with 65 mobile applications: http://t.co/focDvzv4Ln @oraclemidsize" "fabriziogaetani" FALSE FALSE 1416931658
"105" "537275654837121024" "From the #FastDataPanel14 to #NC: @Oracle's very own @PaulSonderegger talking about his specialty- #BigData http://t.co/uiHPqfMzXh" "HitachiOracle" FALSE FALSE 1416931472
"106" "537275596523319296" "RT @paynejoe: Good to see the Appcloud -- one of Eloqua's best and least-understood innovations -- thriving @Oracle. http://t.co/5vZGnFFlIa…" "meisenberg" TRUE FALSE 1416931458
"107" "537275397776617472" "Find out what happened w/ @Oracle, @ProgressSW , &amp; @CamenaeUS in the #DataIntegration News Digest Nov.17–21. #bigdata http://t.co/dY4xC45Svr" "Altirigos" FALSE FALSE 1416931411
"108" "537274596786200576" "@Oracle fight back in dominance for #Cloud @IQERP article http://t.co/CUfbWJbLvU" "OracleFMS" FALSE FALSE 1416931220
"109" "537271722848706560" "RT @Insight_NL: 5 ideas on #Data: Insight from @Oracle executives &amp; customers http://t.co/5Yva0FgVYX via @OracleProfit" "OracleProfit" TRUE FALSE 1416930535
"110" "537271148996984832" "5 ideas on #Data: Insight from @Oracle executives &amp; customers http://t.co/aTctcjF5h2 via @OracleProfit" "cmascanz" FALSE FALSE 1416930398
"111" "537271146610446336" "5 ideas on #Data: Insight from @Oracle executives &amp; customers http://t.co/5Yva0FgVYX via @OracleProfit" "Insight_NL" FALSE FALSE 1416930398
"112" "537270139838672896" "@alicia_cappelli thanks for the follow! Noticed your a Stanford grad and working with @Oracle? Is your degree undergrad or masters? Curious." "jarematkinson" FALSE FALSE 1416930157
"113" "537267131243823105" "RT@Oracle:Believe it or not, #Movember is a lot like good data. http://t.co/7PrkW3AZ4C" "crmitsolutions" FALSE FALSE 1416929440
"114" "537266984803512321" "RT @BigData_Review: Find out what happened w/ @Oracle, @ProgressSW , &amp; @CamenaeUS in the #DataIntegration News Digest Nov.17–21. #bigdata h…" "faith6357" TRUE FALSE 1416929405
"115" "537266967514976256" "Excited to announce our @Oracle #Cloud Enterprise-Class Business Applications Webinar on 12/10. Register now!! http://t.co/3JnZCnRTtt" "Arrow_Cloud_NA" FALSE FALSE 1416929401
"116" "537265628022067200" "Cloud Revenues of: 
@Saleseforce
@SAPCloud
@Oracle
@Concur
@Workday 
@servicenow 
@NetSuite 
@UltimateHCM 
@ConstantContact 
@CornerstoneInc" "AppsRunTheCloud" FALSE FALSE 1416929082
"117" "537265442835152896" "Find out what happened w/ @Oracle, @ProgressSW , &amp; @CamenaeUS in the #DataIntegration News Digest Nov.17–21. #bigdata http://t.co/L9sxpLKpN0" "BigData_Review" FALSE FALSE 1416929038
"118" "537264636413083648" "Won the bullshit bingo today. Yay @oracle consultants!" "DoubleMalt" FALSE FALSE 1416928845
"119" "537264431710081024" "RT @oraclemidsize: .@Oracle CEO Mark Hurd: Make #HR A Real-Time Application - http://t.co/TYs6KU5rF4 http://t.co/g0c1Sw8H72" "NL_English" TRUE FALSE 1416928797
"120" "537262679220424705" "RT @Oracle: The Who, What and Chatter of
Holiday Electronics Shoppers: http://t.co/xr8OuAkSj8 #BlackFriday #CyberMonday http://t.co/Fup41Ym…" "DellTPP" TRUE FALSE 1416928379
"121" "537262028856254465" "@Oracle / @SAP TomorrowNow lawsuit settled after 7 years w/ #SAP to pay #Oracle $359 million" "MMcGrathTBR" FALSE FALSE 1416928224
"122" "537260276534738944" "RT @Oracle: The Who, What and Chatter of
Holiday Electronics Shoppers: http://t.co/xr8OuAkSj8 #BlackFriday #CyberMonday http://t.co/Fup41Ym…" "obruyere" TRUE FALSE 1416927806
"123" "537259443210448896" ".@Oracle CEO Mark Hurd: Make #HR A Real-Time Application - http://t.co/TYs6KU5rF4 http://t.co/g0c1Sw8H72" "oraclemidsize" FALSE FALSE 1416927607
"124" "537256629532884993" "RT @lauraschwartz: @NatalieOracle Hi Natalie and thank you for following! You are such an important part of @Oracle in Dublin and around th…" "NatalieOracle" TRUE FALSE 1416926936
"125" "537253192187514880" "Take a sneaky peek @Oracle #Planning and #Budgeting #Cloud Service new features  http://t.co/r4XXGo0msl #EPM Blog" "LaurentDechaux" FALSE FALSE 1416926117
"126" "537250705963110401" "A Conversation with Mark V. Hurd as Interviewed by @rwang0 | His vision for #ensw [video] https://t.co/Qnk0nOZ5GV @constellationrg @oracle" "holgermu" FALSE FALSE 1416925524
"127" "537250589885747200" "Believe it or not, #Movember is a lot like good data. via @Oracle - http://t.co/T1Ex0aZYzg http://t.co/tEBhSnNOxo" "CraigSummers4" FALSE FALSE 1416925496
"128" "537245904307507201" "@oracle where can I find licensing prices for the Outside In SDKs?" "calvatronics" FALSE FALSE 1416924379
"129" "537244255954034688" "Have your customers cut sales out of their buying process? [http://t.co/F4hmVCC4so] @Oracle #Sales #Cloud" "TomJamesP" FALSE FALSE 1416923986
"130" "537244065251618817" "RT @paynejoe: Good to see the Appcloud -- one of Eloqua's best and least-understood innovations -- thriving @Oracle. http://t.co/5vZGnFFlIa…" "BillHennesey" TRUE FALSE 1416923941
"131" "537243635855937536" "Thank you Laura! Great to be connected here, I'm enjoying your tweets! @lauraschwartz @Oracle" "NatalieOracle" FALSE FALSE 1416923838
"132" "537241994456600577" "very enjoyable and well attended @flexpod session with @qassociates  @shangrilahotels @theshardlondon, with @NetApp, @Cisco and @Oracle" "stevie_chambers" FALSE FALSE 1416923447
"133" "537241036230520832" "RT @paynejoe: Good to see the Appcloud -- one of Eloqua's best and least-understood innovations -- thriving @Oracle. http://t.co/5vZGnFFlIa…" "andreacorey" TRUE FALSE 1416923219
"134" "537240192365916160" "RT @paynejoe: Good to see the Appcloud -- one of Eloqua's best and least-understood innovations -- thriving @Oracle. http://t.co/5vZGnFFlIa…" "DanM_IR" TRUE FALSE 1416923017
"135" "537239334286790657" "RT @Oracle: #BigData Discovery: Unlock the Potential in a Big Data Reservoir - http://t.co/FkY1YqfAcw via @OracleAnalytics" "infoseclegal" TRUE FALSE 1416922813
"136" "537239297515331585" "RT @Oracle: In today's #BigData world, big things are happening. Are you ready to change your business? [Video] http://t.co/cPgYs3QgJe" "infoseclegal" TRUE FALSE 1416922804
"137" "537237721069408257" "Good to see the Appcloud -- one of Eloqua's best and least-understood innovations -- thriving @Oracle. http://t.co/5vZGnFFlIa  @stevewoods" "paynejoe" FALSE FALSE 1416922428
"138" "537233717094121472" "RT @Oracle: Believe it or not, #Movember is a lot like good data. http://t.co/KssLJCrbCe" "Maria_RamLa" TRUE FALSE 1416921474
"139" "537233697494540288" "Don't miss #FinWebcast Dec 11 why @SoundCloud  chose @Oracle #ERP #Cloud to drive sustainable growth. http://t.co/q0kQ3ppHCO" "AndreaZinnoORCL" FALSE FALSE 1416921469
"140" "537233660798586880" "Take a sneaky peek @Oracle #Planning and #Budgeting #Cloud Service new features  http://t.co/gUtFIMDDV7 #EPM Blog" "AndreaZinnoORCL" FALSE FALSE 1416921460
"141" "537233504757886976" "Want to realize more savings? Find out how @Oracle #Procurement #Cloud enables you to collaborate smarter http://t.co/i5T3XvJ5rC #ERP" "AndreaZinnoORCL" FALSE FALSE 1416921423
"142" "537233418371993600" "@Oracle fight back in dominance for #Cloud @IQERP article http://t.co/woWb2UhuZp" "AndreaZinnoORCL" FALSE FALSE 1416921402
"143" "537233248515280896" "@NatalieOracle Hi Natalie and thank you for following! You are such an important part of @Oracle in Dublin and around the world! Gr8 work!" "lauraschwartz" FALSE FALSE 1416921362
